"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
1150000,1876.22,747363,44837.9,13719.8,114460,46207.4,38493.1,18502,16.9613
579671,1686.12,545454,49813.2,396.097,72451.9,23136.8,8083.72,2919.42,16.9615
974843,1650.09,670951,57970.5,2129.3,79078.5,24069.5,4939.41,3290.07,16.967
1410000,2033.89,1330000,44341.2,-1415.2,147146,40198.4,31057.4,6501.09,16.9678
965257,1923.99,614391,80909.2,437.032,79220.1,38347.6,19837.9,7297.56,16.9692
1020000,2114.77,851296,47542.2,-799.148,87425.4,25391.3,6626.35,9550.58,16.9721
991438,1734.33,860718,61669.7,393.536,136972,38044.7,9547,12861.5,16.9726
871732,1844.75,618767,41871.3,6733.04,42484.1,22054.8,7492.9,4019,16.9785
770723,1483.81,658822,72597.1,160.226,83916.6,49773.1,8749.51,8041.13,16.9809
876622,1835.41,644666,31073.3,1616.61,49635.6,16404.2,8527.27,1620.46,16.9843
728664,1652.09,318981,20508.1,703.039,28576.9,9971.54,4511.66,3676.95,16.9939
694851,1765.19,557277,90173.2,628.699,92874.3,31164.2,19353.9,6289.08,16.9941
909772,2051.31,836930,67814.9,432.078,122953,51547.9,9565.98,13188.1,17.0011
1020000,1539.33,709099,78821.6,732.913,21465.7,23995.5,17114.5,1867.3,17.0013
807434,2012.65,644746,73860.9,610.56,96665.4,24506.7,12665.8,3192.14,17.0064
595633,1660.01,478649,66273.4,6.63183,44309.1,23194.5,14205.2,4455,17.0113
963188,1494.09,614582,66815.4,4271.43,65919.1,15499.3,4363.6,2304.09,17.0134
684748,1800.86,596450,31292.4,-23.0546,53529.7,58192.9,13523.7,2040.59,17.0169
807112,1501.52,601995,37659.8,-138.193,37424.4,18640.7,3716.89,1885.83,17.019
1720000,2030.75,1310000,55230.6,146.899,118937,51535.3,19654.5,8980.88,17.0239
773716,1706.36,618133,46316.9,155209,103139,37379.2,7009.4,7903.53,17.0301
698658,2031.63,611010,39403.8,1662.95,50251.6,17103.6,10261.7,2308.32,17.0321
1380000,1710.68,900650,56665.3,-785.346,56800.5,16736.8,2584.37,2217.75,17.0322
921172,1732.75,658622,59103.4,1592.85,101737,32231.4,11296.6,9041.39,17.0325
761473,1651.14,652507,43599.8,1611.79,59007.1,17035.1,5846.96,1566.09,17.0371
980577,2129.37,819947,56424.1,610.569,97921.2,44300.4,21172.7,6355.02,17.0389
563297,1689.28,420751,44764.4,29488.2,64887.1,27659.6,5426.34,6468.71,17.0421
1150000,2213.84,999915,58849.8,-95.3769,116577,32615,8423.28,5830.88,17.0635
672609,1530.5,545714,65411.6,384.6,61174.5,27859,8069.55,2781.5,17.0637
1280000,1639.84,695778,87356.4,1070.34,102805,50202.1,17834.2,7615.59,17.065
1360000,2647.81,1370000,125482,633.724,179634,75217.4,17818.7,11971.6,17.065
1110000,1852.01,756617,66654.1,437.559,90837.5,26445.5,6650.81,16187,17.0663
1250000,1695.18,895953,47016.8,7876.6,67814.6,17169.8,709.248,2604.64,17.0719
541792,1702.78,466692,35683.1,489.075,55787.9,20603.8,23348.7,5724.26,17.0734
692269,1650.96,480851,67873.7,1177.25,75449.1,23799.7,8276.31,4024.59,17.0739
1390000,2532.98,958709,80632.6,2940.22,154081,62007.4,7165.04,8335.35,17.0903
566133,1545.52,520518,36875.6,7202.13,52866.1,29480.3,3340.66,1820.49,17.0911
1640000,2481.93,1280000,92857.9,426.723,161323,62774.3,14407,8949.1,17.093
1020000,1726.87,699681,87593.9,-15.748,122157,43548.3,14084.7,7469.73,17.1001
667735,1508.18,491074,52798.5,1356.86,79572,27004,4384.47,4248.62,17.1014
1300000,1842.22,838168,109432,994.723,117162,36230.1,11084.7,12564.6,17.1139
1340000,2021.17,1110000,98894.9,1220.06,138701,43821.9,15023.7,11632.2,17.1155
1030000,1786.47,735992,78489.9,13330.6,82313.1,48811,46753,3025.47,17.1162
757720,1503.62,483293,43582.7,-9.90096,75105.5,24865.6,2642.47,2473.46,17.1164
1290000,2109.72,1120000,159269,1564.11,198118,75922.6,39117.7,12733.1,17.1172
837035,1497.9,472614,63674.8,177.427,68139.3,27745.2,41059.1,9019.55,17.1218
1290000,1897.16,1110000,69502.7,883.846,111446,50267.1,4611.6,6507.62,17.1219
726031,2042.86,567140,48207.7,190.567,79403.8,29784.6,5191.79,5703.25,17.1226
674740,1490.85,640624,72501.2,214.919,101867,30320.2,17696.6,4411.07,17.1226
859942,1682.55,689637,47424.9,1178.63,68171,33248.7,4185.07,5050.81,17.1235
1300000,2603.53,908886,87147.2,3624.3,129043,58327.8,18846.6,9105.88,17.1241
637692,1662.42,724221,25093.4,59.1739,29258.9,8661.96,2087.87,1010.71,17.1276
