"FSC-A","FSC-Width","SSC-A","B525-FITC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
233870,1185.51,200767,30.7047,1083.29,5835.08,55.4777,-90.8371,-29.0469,236.787,-181.077,13.1211
85457.7,1005.56,24284.8,94.6564,181.471,3855.65,-72.136,104.775,20.0585,2.17888,-10.9375,13.136
615245,1718.6,522700,50471.4,307.613,43708.8,804.424,28183,-53.0594,12944.3,2422.91,13.1361
938752,1895.6,595506,104972,850.403,76478.1,-355.164,73482.4,172.872,14106.3,18745.1,13.1418
785589,1837.03,540056,49867.3,65.7908,78667,685.859,34822.1,-154.23,8216.4,14055.7,13.1418
131285,1051.4,57083.9,-10.1791,58.6597,6927.79,-335.882,233.094,80.3122,24.9287,-106.539,13.1433
101585,1016.96,56685.4,128.426,-157.152,5222.46,315.505,-164.248,-77.4506,-52.7406,91.9256,13.1452
125074,1070.86,51661.4,177.372,-57.3199,6168.84,216.593,-155.979,-60.949,51.397,-30.1811,13.1546
127427,1133.07,140963,7.72502,210.636,2229.58,-211.566,119.664,39.9023,7.79811,-65.7816,13.1568
222080,1155.02,109297,-97.0296,-105.114,10035.8,78.8613,-1.14188,15.7887,-47.1107,83.2959,13.159
111252,1034.07,106232,44.5548,103.124,2237.15,-203.6,227.208,22.8009,378.483,42.5015,13.1594
878563,1904.55,482941,75234.7,376.03,79521.5,278.809,28066.2,-5.15789,5725.45,10956.6,13.1642
1.25171e+06,1875.13,788129,86026.6,928.226,108903,-515.477,44769.8,192.976,16291.5,22825.7,13.1684
1.97598e+06,2683.33,1.26004e+06,162261,2041.3,184066,-1297.4,94578.9,355.623,57729.9,35168.7,13.1759
303874,1292.82,123089,279.02,1234.68,11496.6,240.422,-264.405,-94.2855,56.742,-161.27,13.1768
1.30434e+06,1662.79,767651,82446.2,627.107,91327.4,668.323,64318.2,168.183,10273.8,16801.6,13.1796
1.01176e+06,1586.61,567700,108589,231.17,103095,684.508,34620.3,-286.409,17060.5,14969.2,13.1904
218371,1121.06,75597.2,94.9348,-157.176,13379.5,149.985,-207.391,23.4869,151.283,113.704,13.192
481632,1920.23,460390,124677,627.755,90832.2,-579.875,43878.4,14.6502,13781.1,15840.4,13.2018
2.28367e+06,2713.58,1.42077e+06,190322,1377.69,171323,486.429,104570,-30.2456,42770.8,33312.7,13.2045
63440.2,854.411,14097.9,64.2762,-116.07,3172.86,109.9,-414.909,-83.9374,106.019,124.506,13.2087
185188,1100.21,49042,-104.481,113.938,12192,-8.0952,66.5044,23.8279,-63.1176,-117.902,13.2119
86674.2,954.505,43202.1,364.705,441.379,2149.62,507.534,495.886,17.7549,-129.31,155.406,13.2183
841354,1567.18,644604,68417.6,886.956,91728,36.1087,44980.3,189.197,12776.1,17302.9,13.2219
222987,1188.86,1.06726e+06,31.1735,-26.4939,3201.77,-144.964,318.141,76.4095,152.059,197.671,13.223
1.78483e+06,1805.74,953611,117365,-413.886,171495,3710.05,67202.7,199.325,14773.4,29654.4,13.2305
1.5269e+06,2054.18,1.00194e+06,86449.7,535.859,100055,1296.38,54454.1,99.0337,17050.7,15829.1,13.2309
236392,1164.35,341225,183.853,-23.376,2923.92,146.244,136.276,20.7092,-186.727,126.029,13.2313
333404,1436.4,333257,7906.42,353.681,11429.9,570.776,6852.75,138.995,315.844,347.154,13.2343
1.28382e+06,2000.71,840498,89164.2,847.379,103402,1388.27,40092.4,-204.236,12260,16997.5,13.2386
1.87589e+06,2329.26,1.18652e+06,132085,676.591,172362,459.881,105418,189.499,79553.1,36087.8,13.2433
69496.3,856.73,43741.6,71.7988,-51.3583,2901.65,82.9712,223.913,46.8069,-146.208,72.341,13.2436
904426,1734.77,680312,72305.2,-28.7044,77929.6,1074.36,35339.1,-34.1218,13093.7,16111.9,13.244
333131,1239.09,276995,-0.774176,-138.061,20380.3,-46.6624,853.579,189.32,-419.372,-29.2386,13.2448
365162,1208.45,402692,-14.6136,-64.9606,27570.4,357.809,161.889,-36.887,61.6115,265.802,13.2536
77932.3,904.455,75765.6,-43.2611,105.18,5186.54,9.66055,51.8593,12.5829,-51.845,-120.127,13.2544
123226,1068.26,32835.6,-40.6752,168.805,527.289,-50.2876,-6.63896,-13.3692,246.743,60.4601,13.2552
1.33645e+06,2029.13,959581,93524.7,421.359,81181.7,1412.19,63176.7,259.94,17628.9,7869.89,13.2608
922206,2200.02,739537,70879.4,111.126,84778,394.046,43425.3,10.5452,12703.5,8248.08,13.2609
1.74309e+06,2289.16,1.25476e+07,744.672,279.778,49001.2,888.793,1144.02,20.1723,-67.1455,1796.65,13.2687
258044,1128.17,110949,8.47419,-38.6804,15130.1,164.98,-628.108,-156.267,132.996,68.7152,13.2687
1.21903e+06,2142.03,1.04291e+06,136575,-186.118,148811,1014.97,86942.9,25.965,28090.6,20251,13.2698
508391,1655.95,486173,18840.7,114.455,16009,1126.64,10899.5,-13.2135,5140.4,1381.66,13.2699
57480.4,808.243,34034.4,122.602,-83.4102,2118.45,159.781,-171.382,-42.1433,-126.237,132.684,13.2781
1.38155e+06,2125.57,1.13231e+06,100317,-401.552,144114,1975.59,52029.6,209.259,19596,15206.1,13.2799
64224.4,827.529,72532.9,-0.569961,9.91973,3333.09,144.886,-82.1809,-33.1514,-35.4213,52.9675,13.2813
165870,1100.41,126113,219.561,-691.496,4243,1471.42,750.424,131.274,-467.607,91.8614,13.2828
162566,1075.2,62666.5,-53.5139,98.2261,7747.26,-28.7477,241.765,87.3301,-176.926,-38.3587,13.2868
1.39513e+06,2622.07,1.37089e+06,89761.9,1917.5,178496,601.993,60238.4,124.983,55410.5,17627.6,13.29
76072.7,915.066,31600.6,93.1827,-4.07005,3091.26,32.8214,285.909,48.5183,-83.0149,-14.1318,13.2904
73169.3,935.154,52020.2,5960.98,186.386,1322.37,43.9697,638.446,0.797652,26.614,-19.9274,13.2953
1.10731e+06,1900.92,742792,49916.1,-290.459,81268.7,1873.57,47525.5,114.03,15870.7,7660.18,13.2958
117530,1040.73,101016,53.4015,-88.6319,3336.37,284.605,-451.385,-100.894,14.842,107.952,13.2969
1.18043e+06,2075.82,881010,96238.3,-323.54,103130,1800.42,46433.5,34.6274,14121,17875.2,13.3112
1.39914e+06,2382.85,1.2577e+06,125426,1509.31,134771,-467.838,87753.1,324.514,55110.1,29140.7,13.3161
788116,1940.35,551994,126950,823.201,87117.8,154.624,42401.6,-113.737,16617.1,13140.2,13.3161
912677,1552.09,580257,72197.4,390.813,83475.8,74.9128,31951.8,175.321,8513.56,13197.4,13.3188
2.98253e+06,3596.55,2.63552e+06,247631,2208.29,302132,1718.21,164082,185.822,133370,59290.2,13.3202
388269,1780.67,400518,14217.9,235.352,15454.2,829.794,9713.21,7.33877,3722.87,680.638,13.322
1.33128e+06,1868.92,783679,71747.7,371.727,119100,1127.74,43770.5,62.4653,14314.7,20514.3,13.3281
131243,1111.26,95486.4,7.09562,65.5099,7202.2,-165.397,262.582,62.9897,140.416,43.866,13.3397
58846.8,827.269,42172.5,-146.006,157.305,1694.75,-205.327,373.276,78.9014,49.2698,-102.639,13.344
1.0059e+06,1745.26,661463,58838.5,-329.817,95683.5,1295.27,35506.6,11.5684,15001.4,14552.6,13.3539
855740,1764.78,670456,113734,847.07,86153.3,67.6878,51443.6,15.8212,10622.3,9603.12,13.356
96731.4,1002.47,22191.4,118.893,-57.961,4008.8,276.643,-258.009,-26.8537,-155.458,-6.61541,13.3666
831248,1816.32,635180,54933.9,630.168,89145.3,939.771,71615.1,43.0794,28934.1,16278.5,13.3679
1.02423e+06,2023.23,708564,79034.9,449.54,60613.7,521.13,32480.1,25.8346,12568.4,19460.5,13.374
883700,1570.08,493020,103548,190.976,74385.9,1004.71,45113.1,96.248,8569.09,14676.5,13.3786
938600,1857.38,637419,76633.8,838.129,60143.2,-253.277,46046.2,26.9476,17592.9,15409.8,13.3789
69648.6,909.688,38471.1,-35.8925,-149.465,3268.38,174.066,-123.035,-26.7789,-58.2595,46.3638,13.38
168912,1097.38,397075,-199.56,120.976,9655.57,-193.628,115.278,37.8945,163.345,-52.7252,13.3812
125041,1058.9,63384.9,-24.6772,235.589,6527.59,-296.469,384.525,117.842,-79.511,-130.183,13.3814
1.48462e+06,1611.93,3.7781e+06,818.474,-519.873,237069,1662.69,283.991,-3.93516,-166.962,645.74,13.3855
1.00162e+06,1941.53,698763,112089,780.838,134183,512.04,36595.3,-34.3178,14685.5,15855.7,13.3899
59198.9,833.316,54880.6,-29.3803,-138.614,1792.44,184.524,-212.425,-51.8358,-71.8958,66.9619,13.399
116130,1106.48,41054.1,-123.695,12.3147,6890.75,-296.54,475.025,134.042,-172.307,-2.18904,13.4039
362972,1403.6,98382.4,158.306,719.524,1412.84,-84.4484,359.108,61.052,0.117111,-60.5794,13.4049
1.03698e+06,1972.33,624046,62109.2,422.976,70998,903.631,43571.6,-78.0697,22799.1,17144.7,13.412
167980,1130.16,226955,935.329,3695.14,9204.52,2461.49,2247.42,200.544,-1292.92,917.527,13.4171
1.10202e+06,1988.87,871704,106765,335.102,107774,752.999,46977.4,133.932,51895.9,24815.6,13.4181
1.86055e+06,2706.32,1.16636e+06,169979,919.17,193366,1190.03,92015,206.166,29239.1,31575.5,13.4219
1.29937e+06,1740.65,719369,77648.6,763.268,108007,998.079,38514.8,-5.43085,10987.5,23766.6,13.4362
2.49764e+06,3206.15,1.8859e+06,327632,2721,296647,-551.325,154227,401.63,108622,29848.7,13.4522
851719,1915.62,591409,61568.8,175.124,70803.5,160.011,31622.9,-2.69334,7694.14,8536.08,13.4543
88712.1,980.751,26754.3,-18.8706,88.4916,4822.73,-151.865,-240.71,-31.4363,236.937,69.332,13.4566
218108,1187.39,274085,-144.685,27.0063,6581.08,59.6914,140.504,20.7735,-183.799,-31.53,13.4616
135933,1075.96,56161.4,7.31627,48.2865,8869.18,-111.48,-237.518,-40.6195,7.51778,-69.4249,13.4744
564007,1709.31,747889,26168.7,2.15843,29326.1,1840.58,20804.9,67.2378,9763.05,2363.03,13.4754
335153,1150.86,279637,587.715,-101.463,9343.02,220.959,423.338,20.2249,-243.804,21.6692,13.4775
895949,2184.99,456331,26288.1,-159.937,37860.5,1029.45,16619.8,98.2531,8889.62,8675.01,13.4819
883278,1642.28,503829,73976.4,829.059,93471.5,-232.387,47212.3,275.417,8619.98,12322.6,13.4828
2.65271e+06,2815.62,1.70333e+06,134469,1077.05,235651,1837.22,93629.7,211.48,24920.4,40480.1,13.4831
1.12377e+06,1872.61,715510,55274.9,428.686,44684.4,205.188,37905.2,220.31,8301.51,16317.1,13.4873
172720,1123.2,97966.4,-98.4376,-74.9176,12710.7,90.9213,-14.3332,-36.3382,-31.0984,152.703,13.4918
927863,2019.8,719953,63696,176.742,96146.5,1142.32,45962.4,-5.46192,10581.9,11204.9,13.496
813335,1868.53,465805,60892.3,-59.3793,53747.7,268.76,62632.2,96.7097,7775.81,9715.52,13.5076
57364.8,823.438,18728.1,90.7176,-17.9873,2642.65,98.9158,74.1831,-3.56979,-70.6983,-106.91,13.5077
204335,1102.51,117672,-25.621,158.569,12691.6,-90.5895,66.3535,32.1729,82.6438,-3.39978,13.5081
96564,990.951,39541.4,59.522,105.143,5574.74,7.91906,-190.283,-55.9174,112.354,-12.1197,13.5155
889972,1974.84,669941,81830.6,62.571,97910.2,881.377,46497.3,-64.1996,24955.8,15229.6,13.5187
76983.3,906.516,32931.9,36.7315,126.907,2677.98,-168.698,44.8162,30.8894,119.797,-41.5951,13.5215
893114,1475.82,551665,75281.2,729.254,76816.8,-14.628,39565.3,96.7169,38328.6,8470.99,13.5229
64483.9,890.668,25981.6,52.9728,-90.0584,4092.44,294.497,-403.699,-121.585,-101.563,137.003,13.5288
674545,2010.56,595845,85466.8,8.95275,81819.3,1100.81,40164.5,-50.2934,17117,12612.5,13.5402
867765,1819.66,557509,82193.3,1050.46,34064,-145.227,47601.1,-55.0719,14746.2,13627.2,13.5467
1.67945e+06,1873.36,998491,86782,196.049,94447,2164.85,51036.5,68.8269,13160,24085.5,13.5602
715426,2437.11,595063,90639.2,524.781,115632,525.957,46647,134.218,12398.1,15717.3,13.5608
2.19915e+06,3040.55,1.09612e+07,114.26,-177.024,30813.2,706.588,585.468,-12.4878,429.866,1207.98,13.5659
419496,1553.91,433654,28888.5,-307.191,26228.2,1402.18,15450.7,-42.2773,7578.84,941.687,13.5724
104261,1009.25,62340.6,-3.96245,-216.203,6376.66,366.343,-293.236,-94.455,-97.5696,67.741,13.5739
1.70369e+06,2550.52,1.22039e+06,102985,1198.72,135099,727.115,67532.2,442.772,27212.4,11583.6,13.5829
81874.8,940.574,48078.7,-109.772,-86.7924,4649.02,129.383,14.068,-9.08559,-33.4041,61.7232,13.5899
105490,1024.72,68936.3,-62.4407,297.575,4174.34,-289.771,355.89,93.6516,37.7321,-246.508,13.5933
1.20281e+06,2141.83,912299,108932,86.213,111177,684.938,45484.9,60.7116,18983.8,19682.9,13.6207
838333,1835.84,630463,64378.6,362.071,65524.1,1019.7,24447.9,37.3459,11964.5,15878.5,13.624
71088.6,886.868,20607.1,193.884,100.284,2909.03,-26.4296,-47.558,-8.55954,-72.6015,-0.225309,13.6265
151224,1093.96,131791,72.6903,-119.455,12236.3,126.592,-102.139,-13.8499,-191.381,143.118,13.6269
1.25881e+06,1504.16,865684,104277,548.614,103419,596.481,29485.8,87.8167,12192.9,27393.2,13.6302
189958,1131.01,105118,16.0132,-27.2755,12554.9,132.661,-145.38,3.7766,1.79263,-65.3536,13.634
94342.1,1001.22,92777.1,-112.36,34.0586,1326.74,-229.353,435.395,95.2149,78.1435,-58.7266,13.6354
76544.5,928.774,32848.4,132.381,31.1162,1238.97,539.845,56.0943,10.1897,-238.982,153.937,13.6435
112617,1033.55,106098,-43.705,-83.3211,5570.29,35.3101,68.2345,9.0032,-3.13698,62.5778,13.6556
822006,1561.19,1.42704e+06,226.431,257.694,32524.1,105.348,426.729,43.9705,-138.545,106.785,13.6659
793909,1999.41,599901,853.826,5877.78,7305.93,1649.26,926.472,112.08,-863.417,289.506,13.6678
1.56284e+06,1520.61,1.06141e+06,42129.8,-1013.02,73590.6,5076.56,33005.5,-30.0343,9889.13,9490.63,13.6723
158489,1458.3,142454,-64.108,200.483,3473.26,-86.3279,145.704,28.9939,-164.991,-202.139,13.6736
99237.9,1016.76,34350.4,121.553,-38.9724,3832.85,132.922,38.6566,8.07819,-94.1725,-80.9665,13.6797
1.30705e+06,1884.42,836833,110092,2304.96,118740,-1179.17,66952.2,87.9193,26772.7,38275.5,13.681
889337,2262.09,524764,58329.7,-196.02,52619.3,1503.77,53279.2,-121.672,3744.31,6608.97,13.6872
214822,1109.43,68108.8,-7.61155,41.7915,13014.4,183.267,-151.715,-44.7154,-50.5558,-149.465,13.6936
132123,1059.36,75459,-25.802,-270.75,7505.14,446.444,-568.302,-126.642,-67.2291,128.791,13.7042
192106,1119.28,64614.1,93.1024,31.9714,12130.2,-68.1869,162.359,-4.46494,39.0401,7.62484,13.7055
1.02059e+06,1969.75,670203,77227.8,1026.89,99599.2,-103.405,54636.3,-86.948,20183.8,26300.7,13.7176
131805,1084.53,57848.7,-3.56063,-268.138,7868.7,456.784,-389.6,-106.854,-87.0477,164.386,13.7292
984462,1844.07,713592,72259,416.8,67396.3,449.556,47559.9,59.8423,20120,17683.8,13.7311
104498,985.172,39439.2,-29.5216,-101.694,7325.11,371.344,-460.177,-120.306,-24.127,21.3164,13.7325
131167,1044.25,45066.4,30.8364,-147.167,326.731,15.4479,183.672,6.1522,195.305,116.432,13.7337
167476,1082.51,42215,155.311,-63.7231,7988.2,155.457,-395.87,-89.5299,22.4626,17.8597,13.7358
1.76428e+06,1724.34,1.21616e+06,37265.6,166.158,51838.8,2044.64,27162.5,-23.5408,8509.52,8424.78,13.7469
127468,1040.22,33556.6,87.8984,-96.8514,7005.53,143.939,-114.602,-16.0824,-28.4587,60.7118,13.7473
884144,1847.08,669779,56681.3,333.122,75884.6,985.632,31719,91.8224,74236.1,8159.24,13.7558
112514,1025.91,46254.6,32.7953,72.5744,4111.12,-56.9307,-116.558,-15.2413,104.738,-0.223384,13.7628
93967.6,989.208,95998.1,7.22508,-55.8949,4811.35,116.444,-184.202,-42.8199,-21.5068,-13.1207,13.7714
895308,1967.47,598899,51344,-63.1807,89106,1227.59,38769.1,59.3418,8478.74,8689.31,13.7764
289140,1137.33,125169,138.375,184.919,16325.4,11.2112,126.08,47.0048,-135.611,102.569,13.7773
90974.3,979.861,47142.4,-101.548,208.744,1098.05,-161.417,267.46,67.0541,81.7637,-139.585,13.7813
618161,1724,470380,36064.7,188.931,65028.5,794.69,21651.2,-61.1612,6698.86,4622.45,13.7863
171880,1135.98,175728,23.1062,-94.8197,6280.27,345.4,-207.968,-50.2351,-56.5028,-52.1978,13.7881
83448.9,951.652,50991.1,12.4867,-1.71578,3474.86,19.3293,42.5023,2.28266,-126.424,-6.58311,13.7942
2.03387e+06,2592.44,1.30731e+06,98504,1118.98,165756,1198.83,71607.4,74.8671,22578.3,33610.4,13.7988
639936,1641.88,671996,19576.9,174.248,27137.5,949.836,13567.7,44.8842,4426.77,1449.37,13.8027
181924,1158.12,154041,79.8306,-224.927,3919.51,79.7878,-43.8954,-29.1082,-186.092,105.815,13.8028
197784,1125.27,118631,117.566,342.738,10194,-221.073,-190.063,-61.2028,236.259,-65.7237,13.8029
115766,1051.74,97667,40.2185,-120.472,7026.54,109.474,-220.077,-54.2234,217.952,149.609,13.8063
1.87291e+06,2594.7,1.03385e+06,133123,100.671,143216,2150.77,74226.4,81.381,22365.4,18265.5,13.8072
755575,1673.94,479199,63637.7,1058.67,67590.3,29.1686,38700.7,-60.7976,13114,12917.7,13.8072
145584,1070.59,30893.7,17.9716,201.451,7428.97,-128.677,-187.127,-37.2614,386.308,93.0456,13.8131
57382.1,794.902,66683.3,65.9764,91.1877,1117.21,-76.5156,-12.4915,-6.37553,83.4634,47.8735,13.8132
1.48291e+06,2188.27,5.56442e+06,873.44,-293.929,45872.5,1423.13,1095.7,77.1492,-961.56,767.837,13.8189
79341.7,961.078,50202.4,4.94765,-98.1286,4552.88,243.665,-260.309,-48.4041,-193.342,142.931,13.8208
5.31428e+06,4569.25,4.43155e+06,443319,4825.07,598851,1881.52,269360,70.2175,101489,90911.6,13.8231
78688.7,926.337,26124.6,96.7694,139.193,5239.68,-40.8083,59.9407,12.285,-101.786,-96.1157,13.8249
111266,1043.98,33413.9,-42.9115,-9.95219,5314.59,333.147,-570.075,-121.869,-87.7654,-7.6361,13.827
1.13251e+06,1959.25,748090,67248.7,-162.826,91209.2,1717.83,41167.4,-57.8175,10390.1,17470.2,13.8303
73850.1,936.477,30560.2,-119.406,-43.0865,3399.38,76.3498,28.74,12.6561,-20.3928,-53.9493,13.8366
1.05702e+06,1596.46,1.99569e+06,83.9654,-158.934,60787.6,386.308,238.936,12.6336,-154.384,76.1718,13.8381
123844,1053.91,21739.4,1.25388,-40.4615,4756.22,205.622,118.425,18.6685,-226.522,3.37678,13.8384
1.21747e+06,2148.81,780501,100909,463.018,120840,1396,65133.1,-70.1876,15501.9,30622.7,13.8442
1.12731e+06,2105.47,859376,76440.7,891.19,95140,639.587,33768.5,178.116,8127.74,14692.8,13.8685
782272,1806.3,456048,78453.5,262.347,84663.8,267.676,42199.7,116.673,10003.7,9827.05,13.8851
765669,1975.24,657258,69372.4,284.214,60492.7,1184.1,35048.1,-110.57,16710.3,3223.81,13.8889
136963,1061.27,125444,45.7412,141.207,2383.28,-61.7302,172.681,-1.19714,113.597,-55.8743,13.8892
83058.5,935.865,31588.9,185.346,-238.958,4256.03,503.308,-28.4397,-47.689,-358.28,70.9721,13.8905
112678,1013.76,123431,319.668,-311.621,2478.85,468.934,-525.17,-117.858,62.524,-5.98675,13.8931
686873,1398.19,512626,53548.4,170.985,67653.7,638.458,29435.2,19.3429,9164.34,10511.3,13.8935
235053,1139.13,428291,84.8577,-441.882,5650.23,504.415,137.309,-45.035,-119.84,223.182,13.8969
139843,1111.86,69549.6,7.54832,-145.354,9170.7,213.691,-238.424,-53.783,140.944,104.465,13.8969
64441.9,873.591,25749.1,37.0477,-71.089,2659.83,187.724,-254.694,-37.6017,-55.6152,63.0268,13.9024
753714,1885.57,440261,54244.5,597.907,48543.7,164.054,21425.1,-79.4278,7975.33,8301.61,13.9092
1.11809e+06,2153.73,859866,89035.9,1069.23,125168,388.306,62696.6,202.04,22845.8,11684.9,13.9222
826699,1720.67,601772,45009.9,301.61,67622.3,893.133,31210.6,44.4764,18776.7,6647.5,13.9256
1.2726e+07,4897.76,3.43492e+07,1843.09,-2120.89,631530,-1522.79,6143.81,-501.456,12123.9,23906.1,13.9299
138611,1093.7,60220,63.183,145.672,995.475,136.141,151.87,-11.4605,54.0752,6.85026,13.9309
1.36658e+06,2216.87,916095,92837.9,381.882,90086.1,1286.97,50852,170.112,17645,20425.2,13.9342
92965.7,1041.81,36127.1,99.4127,71.8003,484.324,-239.13,311.866,43.5077,75.6031,126.572,13.9349
1.09196e+06,2304.31,842186,38180.7,-56.1632,59727.3,2427.64,41062.2,20.4044,7171.84,7656.63,13.9369
918794,2053.49,893375,26790,-716.66,48426.9,2930.98,15824.9,111.29,1987.49,1162.95,13.9374
93886.3,1009.53,147494,8.86462,71.598,473.817,-41.3527,381.313,85.4361,-57.7727,-72.5059,13.9401
180724,1133.51,161576,-57.5831,104.044,11222.3,-72.8444,132.833,38.393,-67.7415,-121.323,13.9433
132200,1086.53,127982,76.0247,-88.6448,864.563,224.72,69.7463,-21.4987,-26.1946,-83.2156,13.9516
93775.2,992.405,29078.6,163.08,15.2046,4816.87,207.41,-300.505,-73.2609,-70.4034,-51.5991,13.9613
68215.6,873.764,25354.9,23.734,2.71869,1704.88,18.8688,-232.111,-35.0336,49.7248,-90.263,13.9634
1.65839e+06,1996.07,1.03746e+06,97673.5,662.635,131550,1529.58,53154.8,52.4718,25265.4,34774.5,13.9646
191762,1118.91,161792,85.946,-131.807,9925.84,-14.4114,164.076,27.4049,-66.0378,-139.528,13.9646
351795,1181.54,179233,-6.69544,46.6662,24462.3,-32.9623,-176.145,-21.7383,232.188,30.2441,13.9656
931271,1826.61,762050,57124.5,67.2019,83863.5,560.199,30942.8,87.0422,5962.84,10570,13.9672
742023,1545,528951,51738.7,539.037,49253,599.871,23172.5,-45.0281,12241.6,5117.58,13.9694
184319,1125.82,110853,447.572,78.0977,3534.86,1072.33,863.615,139.838,-398.592,53.0319,13.9727
129934,1076.2,62686.3,247.558,-408.67,2893.99,1119.79,15.6951,1.97553,-420.033,30.4506,13.9763
234502,1161.75,76443.4,-10.9251,194.932,15838.8,-254.227,399.914,-0.632306,129.886,-35.9587,13.9807
710844,1849.46,551755,57682.2,528.513,62632.1,351.299,33028.5,-13.3753,10617.5,11350.7,13.9873
2.3008e+06,3500.18,1.53895e+06,219741,676.854,158078,1152.22,123840,72.0445,32698.3,33725.1,13.9907
179619,1099.69,90746.8,91.3,156.675,5207.7,-8.96917,-35.4093,27.834,57.6611,-82.7684,13.9964
952935,2004.33,883297,56843.4,516.344,50086.7,1306.26,24991.5,39.3185,10870.3,2131.71,13.9998
186853,1292.19,226134,1876.09,538.317,3561.71,83.658,1229.04,73.2175,4.6371,-223.398,14.0059
114618,1040.57,33127.1,84.2546,99.8645,4161,-160.556,436.18,114.795,106.466,-132.139,14.0084
674887,1528.27,471537,33302.1,287.791,53923.6,784.704,29506.6,-8.92321,8281.53,5598.61,14.0089
71417.5,891.581,41926.4,-35.3733,-117.597,2878.02,62.1367,53.8757,26.3689,-98.9018,185.564,14.0231
2.31908e+06,2050.2,1.52242e+06,84086.2,-1954.2,112405,6758.04,49703.7,175.592,15987.5,18818.9,14.0253
144848,1065.85,58964.9,-9.62231,6.15048,6412.71,71.1776,72.951,7.58747,-12.2785,-152.894,14.0269
199685,1128.76,95574.9,113.42,-19.1662,13944.9,-42.5741,-87.5894,-50.4497,-101.918,-21.3267,14.0346
832365,1681.7,531112,62721.1,325.095,64553.1,696.46,34610.8,122.382,14800.7,13911.3,14.0351
191570,1096.74,63604.1,65.6549,-233.347,9636.45,304.752,-213.73,-67.5582,8.54398,76.1089,14.0354
89110.4,977.385,382237,59.4993,-114.199,1335.82,55.08,97.8734,-18.6637,46.8519,21.1477,14.0426
73370.9,949.485,30040.6,-94.3702,-188.147,1893.51,204.728,353.043,56.6611,-177.142,198.354,14.0473
1.02857e+06,1814.71,483632,81297.8,570.512,68589.5,588.519,46792.6,51.7642,10987.8,11477.3,14.0533
229249,1133.06,111279,22.6831,-146.919,4652.73,9.22112,449.971,114.733,-374.928,-19.5919,14.0547
111196,1060.35,40030.5,-17.6501,-41.8559,5190.77,81.6343,37.7798,5.07682,-162.139,169.607,14.0648
430140,1301.33,729422,1699.12,-465.901,10094.4,557.151,454.729,47.6304,-306.385,587.599,14.072
426483,1213.43,308127,784.358,-181.582,4593.54,344.931,224.033,11.5417,-220.956,210.736,14.074
115647,1114.16,39521.7,3543.37,275.113,1784.7,-278.351,1385.32,106.947,524.082,-106.905,14.0862
74976.1,917.488,56952.3,-20.7006,-29.7709,4829.61,11.2448,-172.802,-41.8689,-97.8373,-17.2055,14.0878
