FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
567776,362494,325582,2578020,1711200,208892,3762.6,558.394,5444.99,294.903,1517.88,7872.44
756578,452326,195018,1250540,791330,123532,5684.84,790.503,20106.2,417.96,2277.94,11818.3
1008610,551940,417373,2245530,1406240,259694,5848.15,9282.5,2203.49,464.059,4191.31,45851.9
629111,417955,198655,1876460,1125140,110787,8315.63,8031.04,2556.75,151.869,5889.65,11043.3
686043,426407,245614,1554110,1085570,176129,6240.06,5245.41,1512.65,617.144,3054.18,18345.6
1152020,678483,430236,2545660,1412520,245837,6469.87,8024.78,3444.19,-243.667,2718,41525.1
712613,509113,199969,1531560,1034970,138405,4824.68,6027.06,1688.16,303.064,2542.78,19606.2
957370,563804,352800,3065950,1640990,186387,13001,11212.5,2933.88,368.877,5427.74,47984.3
699509,461702,211761,1044050,693002,138080,7323.56,7124.71,125818,682.158,4530.14,9250.05
884687,586945,180126,1147100,824526,127692,7416.9,746.586,1479.44,-171.221,3805.37,9487.82
820983,409378,351393,1847330,852208,162767,5781.85,8952.7,3082.28,-327.772,4729.62,28627.4
1177680,664082,416481,2918010,1580590,229516,6487.85,8528.38,2203.85,21.6241,3377.29,31854.7
1315580,713747,504617,3053090,1809870,291361,8971.88,5131.81,10354.7,-127.781,3406.6,35827.6
1519440,854572,486845,2824420,1454830,256969,7670.03,6734.01,4153.22,-124.851,4589.74,47558.7
835204,449005,310895,2244950,1351480,176751,9168.3,3776.75,2561.96,146.981,2762.55,13418
758656,458434,520025,3018910,1845210,320391,6852.48,-114.923,3106.25,-80.8177,2015.81,5997.43
892235,496475,414344,2403680,1393650,239537,6139.13,7601.9,3005.89,408.145,4301.19,41872.9
1166870,652866,352995,1448350,879908,216519,8016.22,10565.6,3434.12,-155.617,9415.74,23951.2
