FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1412320,693356,845164,4194300,2318570,413455,19815.7,28606.4,4344.79,172955,15945.8,-622.353
430338,279613,261922,1717310,1010430,156224,19552.5,5672.49,1658.77,297487,5844.27,169.061
732357,435713,329101,1864470,1260060,226754,6265.98,7808.95,1282.2,40834.3,6640.34,216.784
865379,463478,289766,1786300,966955,158243,11861.5,5189.56,3654.27,289886,5937.36,295.255
856917,426072,294521,1619450,689597,125220,12184.8,7957.76,1777.93,45878.9,10881,-363.52
1223800,588269,468284,3499110,1983630,262139,28490.2,8030.99,2925.08,107958,9885.44,-540.231
1301510,556923,836558,4194300,2048600,384052,12312.5,17048.3,6592.91,145112,21397.3,337.495
739124,489607,240921,1262120,813730,154308,4770.57,2055.96,1026.35,18871,3528.85,217.833
638507,378134,346058,1870050,1176170,220818,6455.48,8636.42,1063.67,40121.5,7183.69,-471.209
1607900,774260,914117,4194300,3023020,472967,42906.9,21551.1,4533.45,251475,16860.7,212.899
638214,424277,273103,1972980,1376520,189298,11286.1,4140.94,600020,46622.8,4475.95,310.516
505602,319188,229250,1708060,1184110,161107,9321.48,3613.95,66093.7,42366.9,5865.12,17.9627
498869,297057,298173,1799760,1124200,185636,23025,10251.1,1894.98,325787,14813.8,-572.271
1228540,468216,608123,4194300,1791880,278292,24262.8,33436.9,4518.98,169790,20534.5,962.331
669388,389030,185712,972034,599082,112232,9529.31,3254.02,7133.17,40079.6,5750.68,426.96
1072110,624520,431487,2927930,1647110,231024,14306.1,5863.44,3248.03,227356,14401.7,76.112
709286,419059,291955,1413860,813908,177448,16607.1,496.219,1561.26,35984.1,5759.24,465.971
723274,359717,602829,2979330,1754160,359232,8735.74,9170.49,3394.2,71992.2,4799.4,1316.31
443813,298217,176784,1429460,1044480,128375,15231.8,5359.52,748566,59170,23550,383.326
640690,323596,386402,2189230,1196320,212570,9140.88,16694.1,2273.46,58987,4541.92,-339.967
918377,558509,308614,2156760,1365320,202574,11784.7,4185.04,859685,61065.5,4937.56,-261.255
532206,360033,179183,1428390,1085130,139369,3364.5,-233.666,1925.79,734.412,303.551,369.038
1197050,443550,549198,3427010,1313990,207383,13850.1,9509.76,2101.82,80515.7,5688.93,795.834
636350,454204,202786,1092050,728298,139256,13227.7,4808.88,1204.72,24876.4,3498.7,28.5805
709677,398707,328063,1913790,1085210,182621,8208.12,5379.22,1297.92,52670.7,3211.89,120.568
1034900,468982,604473,3698740,1774400,293961,11303.9,7025.24,1992.06,60275.2,7776.95,-291.829
997207,555263,496811,2710490,1809890,331765,9801.74,14936.4,2516.23,72341.2,7015.48,-786.124
988026,527270,472884,2363540,1138740,226724,8118.32,15003.8,6204.56,704712,13194.3,-32.4334
1047910,643339,439689,2421330,1531060,276160,30255.1,4925.92,1216.73,62890.1,12421.1,-941.606
591140,375014,268732,1509670,1043200,182120,7350.89,6210.36,1132.25,42764.6,9152.24,-574.678
507204,373126,188319,1236280,889325,133052,17287,5029.9,3985.92,199963,7168.57,-98.5617
546124,379170,201772,1238190,946838,147785,8045.21,5640.47,624.521,39141.7,10601.9,-144.548
918043,510879,412751,2713060,1411170,212062,13710.5,12177.3,2670.98,98569.2,5981.32,-188.709
788638,448992,324106,1824200,1044400,191876,6072.31,7359.14,1827.86,48044.2,8053.32,-47.4738
558226,315297,358624,2051150,1153320,205595,8758.08,10644.6,2092.78,210331,11149.4,-408.959
1171230,659719,607903,3188780,2028890,393953,8483.75,3173.35,1385290,41838.8,17384.6,-768.596
642026,308329,431456,2343880,1275610,233063,8078.39,14978.2,1428.76,76218,6320.65,-502.918
945549,424235,434243,3212950,1446860,185764,12330.8,6355.1,2470.29,58869.5,5260.17,102.44
623239,387439,370330,2110740,1288590,233766,5657.1,10391.8,1428.44,36494.1,4722.41,-491.806
756370,417143,388806,1925510,1062780,222824,8662.4,15929.1,1310.92,62513.2,6949.78,23.4442
796342,446510,286508,1577130,822849,148277,5507.29,7250.73,1064.92,32297.8,3369.31,-292.598
645858,388100,239422,1156570,793042,168179,5924.69,5406.56,139903,40000.4,6627.82,-194.855
617921,415330,406670,2716030,1715380,244685,6981.83,437.653,22487.5,25508,2690.26,394.883
510098,368554,93117.8,456219,340684,70251,7305.58,3110.45,47869,14163.1,2782.95,112.874
926171,564893,238894,1783020,1251060,162079,17994.4,7391.49,1447.18,69164.2,5834.16,-630.046
948325,404043,368081,1926390,903936,164123,10034.6,12862.1,1435.73,68536,5200.94,-53.8356
1635490,774636,598983,2981540,1457330,299171,18898.9,22452.6,4470.12,89047.3,15303,-434.648
672492,483956,338751,2181380,1374460,222918,11827.9,4039.48,1778.74,26275.9,2826.38,-261.889
884760,520156,568417,3004710,1582070,302356,7278.7,6220.42,2250.85,356228,9578.29,-654.339
569580,380611,216315,1613400,1303240,177075,9263.02,8601.94,1305.45,39566.2,7330.78,-499.879
563120,320276,480381,2633540,1503760,273659,7244.23,8911.41,1715.66,42882.2,5258.17,-433.485
664204,428664,283429,1853960,1445510,218544,12571,6476.65,1527.6,76328.3,16402.4,25.0883
