FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
335780,1339.35,55430,2622.07,5885.57,8555.87,10589.5,290.265,3173,6.48249
551005,1687.77,334579,6685.51,10522.8,8437.8,19894.1,7043.29,7650.18,6.52679
763097,2730.52,346955,10830.2,43573.9,17460.8,144528,3676.4,21442.3,6.58036
1339990,4320.26,513462,28788.6,55704.8,28593.8,151896,208.743,25145.8,6.59285
1241340,4112.42,321054,16601.7,52660.5,54132.3,76958.1,-173.91,15131,6.60055
405368,1450.29,97302.7,2523.59,4963.61,10474.4,11462.6,4942.92,4727.87,6.68609
6886810,12017.7,48309800,69468.2,44401,106633,-132847,194280,418786,6.74405
358624,1415.39,138082,5795.15,11549.2,23014.4,25274.4,2003.48,4834.8,6.8201
887208,2861.53,433752,258378,33085.9,15696.4,74132.9,-299.515,13956.4,6.82728
1541470,3579.22,1088800,21511.5,44451.1,77831,169018,7583.66,33593,6.83402
1565370,4189.68,771534,999837,76300.2,55212.5,183787,18725.6,22967.7,6.83599
564255,2150.89,117732,5158.21,15222.6,28062,33922.6,-216.183,7589.92,6.84651
770940,2616.61,237989,8947.79,33021.8,39910.8,83358.2,-825.494,12957.6,6.85156
733732,2521.69,280638,5860.12,16612.2,23358.5,29172.3,1677.1,8108.6,6.86069
603241,2110.21,137228,4013.46,13907.9,13813.1,47708.9,1138.16,8427.41,6.86364
1865090,4552.72,1352640,29372.3,66432.6,80569.1,161312,17746.9,60026.5,6.88601
6954910,12137.9,3280830,-390.805,81942.4,3364.59,-3536.16,7510.74,11315.5,6.92068
298455,1197.41,112242,3256.44,9806.87,5175.88,19624.4,3365.17,4220.93,6.92147
356766,1273.06,81227,49676.3,7255.61,3609.16,17444,5464.68,2159.53,6.92636
1073830,3337.79,374005,17189.5,37880.7,36107.1,101172,2768.75,26713.3,6.93085
402338,1616.12,124557,223807,20629.6,6926.52,38592.7,-5028.57,7056.97,6.95404
352645,1356.81,137233,24358.1,8129.44,3116.38,14660,4649.6,3881.71,6.9546
6135170,10670.6,29289600,380800,281563,105542,1194.75,117779,137311,6.95638
667004,1980.99,367737,8341.2,22457.9,18982.1,73613.1,755.631,13396.3,6.95821
329778,1326.45,123423,2007.21,8623.37,7485.38,13881.8,86.9766,1543.49,6.96233
803974,2604.82,489153,13443.2,34459.6,40734.9,162461,718.471,28928.3,6.96262
378507,1476.06,55634,1617.51,2494.6,6240.6,3927.39,101.752,1278.21,6.9627
3387760,5995.3,5159780,10753,99481.5,26221.4,3768.7,33456.8,29055.7,6.97517
470996,1872.51,213996,8068.19,19505.2,12906.4,77753.1,-2478.43,11839.2,6.97554
916229,2726.87,504379,22205.4,28906.3,17635.5,45132.2,-6.03735,9678.88,6.98661
420058,1555.41,270635,3598.28,7362.24,7485.22,14811.8,743.56,6642.12,7.00058
407081,1450.54,204233,13737.7,16305.3,9313.42,23813,7754.2,6592.84,7.01883
436675,1747.46,179846,6996.7,16003.2,19228,51014.6,408.243,10993.4,7.02291
445042,1534.75,152182,5534.88,12559.3,11240.8,24522.5,3157.4,16271.9,7.0272
424981,1667.31,103935,4152.28,8784.41,20818.6,50976.1,-1962.31,17095.6,7.0698
2541910,5039.48,4210010,76211.9,109293,75159.9,201558,19003.6,52385.9,7.08498
4247160,7588.98,31484300,36033.8,218232,61181.9,-73660.5,93757,176245,7.09224
743022,2654.02,182646,6857.82,20577.1,28666.6,56411.1,7884.13,32254.2,7.10511
1593560,3740.83,2323330,18118.7,34990.3,16945,57793.3,15227.5,41311,7.10661
624015,2278.98,234414,13817.5,23462.3,15127.7,67802.2,-1506.53,16039,7.13736
1094960,3218.83,373820,11418.7,35313.7,44533.9,86588.3,-452.474,22695.5,7.14047
609461,2446.25,259258,10827.2,13144,9508.09,30010.6,18204.4,31022.2,7.15327
