FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF-A,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1102540,639059,623971,3790480,2342760,384470,9681.55,541.831,-501.41,370.365,-141.282,-0.427952,56810.2
951199,467548,433610,2476860,1286760,233962,6172.36,-177.694,-200.499,-49.1725,-72.0683,163.274,66131.7
923086,553025,457256,2626840,1525360,256431,6875.66,-203.973,-391.128,596.024,-139.433,-443.85,49206.4
651674,357068,197300,1724050,841499,92758,4647.45,-19.302,15.5731,184.31,-497.751,138.502,37677.4
1115190,511019,525839,2939200,1227430,222494,22266.2,590.229,174.119,-270.199,-368.663,84.4021,79343.3
768585,432211,336871,2911560,2074880,232760,5962.97,763.126,136.544,-308.858,-67.3054,360.408,45433.8
1312060,582040,423586,2316570,1183830,225400,21690.3,-104.796,-602.354,-112.377,264.377,438.879,67175.8
855090,489581,364040,2352350,1410650,227816,4059.73,-88.2976,106.054,14.4578,-25.1684,-158.503,60695.7
875159,475954,302000,2066400,1430930,216623,5579.54,-102.756,75.3673,106.324,250.887,-364.638,34026.3
828013,447257,214061,1294100,672371,114696,2531.41,184.139,123.814,-276.517,-472.056,111.169,55666.1
703074,410073,429818,2416930,1500820,273987,15985.3,918.607,-423.318,-168.642,-198.958,496.536,26044.7
856303,438356,605506,4194300,2453220,281215,9900.3,802.803,-493.07,207.635,-96.2043,801.129,72853.7
875121,357825,314354,1852210,751600,129455,5152.05,-295.166,54.5729,-455.754,24.0934,171.806,65094.5
760275,426088,414110,2434080,1588370,270188,6743.88,19.2467,315.771,-99.2723,81.9797,298.984,58558.2
791548,441132,343050,2162720,1260040,201128,6259.56,-51.1016,10.8696,-110.339,-483.572,74.0683,43028.1
1156630,642495,435484,2290890,1581970,298438,9229.36,489.233,-264.515,669.206,544.096,-158.131,140328
820437,478386,328126,1950930,1109680,191078,4259.9,-108.77,109.969,287.651,-347.012,-280.95,81297.3
1041110,455315,698138,4194300,3067980,414814,12817.8,-79.703,341.362,33.9919,25.6489,-105.468,59314.8
1349330,818361,712980,4194300,3331230,374821,15741.7,431.293,-51.5697,355.95,55.0998,206.394,112790
666814,438914,352575,2049750,1445440,248075,3251.98,527.289,370.73,148.251,253.457,-104.971,138552
335422,208237,253681,1473150,826191,146091,3616.98,108.946,416.069,-151.837,2.6385,-145.448,13513.9
1189140,547478,728952,4184240,2228040,397823,11994.5,-235.456,-187.536,234.938,327.231,-428.487,125911
476825,299808,244179,1395280,823238,142662,4729.88,60.6918,157.99,186.943,-307.329,-176.58,30295.8
1099730,630612,586008,3024270,1886430,359924,11552.2,-124.59,-269.11,-289.984,194.71,131.534,112975
720794,354681,290090,1728700,1058720,177452,4922.89,-176.956,-386.561,-57.4804,133.924,-74.0038,54361
617423,419030,208747,1357720,1098740,171924,7545.03,-46.9813,-280.238,322.463,264.662,110.751,25072.5
1135750,569031,475519,2796040,1496910,254646,8002.68,642.091,300.479,-209.902,-172.526,438.863,86294.9
743550,405893,339764,2922030,1711880,187771,6829.76,694.436,249.336,-36.4424,-33.6747,170.891,49218.3
1306660,544990,729558,4194300,2852820,459351,9150.04,852.631,-83.6625,403.872,-210.455,-21.807,110258
691327,395913,219018,1316010,953056,159653,3653.74,-37.131,54.2294,-90.667,35.9964,173.86,29321.4
806586,447127,274784,1801640,1049970,158448,3570.43,128.629,118.006,95.0697,103.547,171.943,81611.5
971970,601853,307940,1751960,1231720,213159,3239.24,-458.637,290.669,-161.62,-127.306,313.532,69841.7
814002,443100,471246,3053170,1856570,278548,7442.04,-220.371,-78.7925,180.037,-248,-224.212,60590.6
978972,435892,560542,3568720,1791200,299895,18746.1,119.646,148.275,-84.6042,-18.4336,25.1345,78576.4
1455850,810642,633299,4194300,2700300,375199,12345.4,168.527,-613.278,-160.666,-495.049,453.896,133984
796836,440134,303476,1689990,975142,174352,6177.77,-129.237,597.577,-321.096,-262.247,317.748,59651.9
672228,373202,549785,3258990,1921230,324520,9142.1,-23.4393,399.52,-849.642,-109.43,262.458,32935.3
1293040,693056,509289,4194300,2391150,263303,30929.8,3694.4,-134.851,-525.069,-106.522,3487.42,120518
857934,387248,465801,2718550,1196180,200621,5858.26,-242.39,150.688,-150.154,-171.013,217.875,89580.8
1153910,568059,526359,2975570,1599120,282795,10418.3,759.581,-88.7541,-144.61,-136.276,533.031,69083
1286410,540863,343404,1968510,973015,174961,5670.77,-235.428,-71.803,589.586,-516.041,-312.512,75747.4
746475,496916,271621,1500430,986318,174213,6446.51,-188.685,150.898,-151.078,-150.186,2.65858,19479.7
1179580,571663,623829,4194300,2922980,307969,11813,2180.91,174.836,367.952,154.499,604.113,117264
1142570,584261,576817,3258200,1991620,348719,6513.18,-275.141,44.9386,-25.978,11.583,-289.908,145589
707725,429893,286853,2867180,1631720,163094,2857.18,606.039,127.773,344.357,-110.17,37.835,75022
767980,392808,389612,3096120,1630430,204633,8200.86,-44.5927,250.689,-326.734,56.2286,116.201,26242.4
1170650,568634,274192,1572050,769887,136850,6449.76,465.487,233.015,-325.242,39.1221,110.867,44755.2
834766,502755,246126,2030000,1155400,137047,5429.2,677.195,129.117,31.1936,454.044,30.9797,50581.8
1087330,581517,604954,3556060,1818700,317840,5140.5,-60.296,575.26,-237.432,-26.573,-241.644,146103
708877,346114,376015,2192200,885841,151417,3367.41,25.6839,175.445,-130.049,-293.46,-152.846,73051
755071,462074,416519,3293380,2194200,277475,6810.65,852.468,207.548,-131.068,169.52,583.313,67951.4
1148180,427483,372293,3150950,1187220,140019,6307.25,228.706,335.224,-47.1353,347.687,295.484,84034.4
734332,369191,468038,3013220,1841970,284400,7658.66,346.734,265.827,-67.7496,51.2704,346.843,52084.7
918777,435186,431855,3210430,1867260,250361,4335.81,38.7482,-294.476,136.998,8.24318,214.767,100792
382956,208469,273884,2135070,1112740,140428,6299.31,254.282,31.9345,-272.684,58.2243,199.171,21254.6
1354630,762934,784672,4194300,2274730,386887,4713.11,142.598,-147.093,239.391,-54.6378,74.8703,287298
723969,409051,391500,2263210,1233860,216735,5115.52,3.219,21.4725,-347.956,-108.899,132.656,94745.6
649856,372599,305873,1656280,1000760,188426,5763.58,280.745,418.295,-704.793,67.2187,658.208,54677
877952,523719,375885,3156880,1984750,238139,8364.58,1111,-265.909,177.016,-113.77,479.081,93484.8
886013,332790,260318,2386330,978202,94033,4836.45,346.32,144.254,332.644,121.748,103.177,41632.6
933319,508745,554090,3770420,2006560,289121,9556.62,570.356,-5.91501,-56.2415,224.566,-81.2655,69814.3
1213270,488594,411175,2366990,998657,178479,6688.18,539.16,-395.803,957.15,184.866,-250.136,89716
905408,464063,407246,2543370,1295400,201949,5542.24,-365.476,223.522,-304.606,-601.231,250.544,69493.5
553016,392192,151808,915845,688052,111764,2820.86,-130.552,-290.579,457.679,99.0618,-278.167,30955
495274,389247,261094,1645530,1376820,223392,5652.6,-210.526,312.493,-158.871,-115.684,287.263,1619.66
946904,528788,210843,1236500,735024,123772,3429.37,72.0422,-396.625,163.709,-335.474,232.6,50041.8
742474,426567,407506,2615120,1677180,261433,9088.33,469.606,-202.594,176.144,64.0915,-324.673,67142.9
927255,514357,485231,2683050,1383920,257092,8030.37,-86.538,-69.773,-72.7724,-19.6248,44.1732,73184.6
745033,342433,383782,2250910,1274850,224050,4769.83,288.606,-401.821,-14.2296,-109.547,414.627,93572.2
1108120,597683,589506,3544950,2036040,349914,20478.7,-791.255,-55.1629,-166.794,-868.406,-170.317,45492.3
1506720,690041,648770,4020050,2180930,358627,12643.8,-167.698,-50.7947,-231.318,-196.983,95.2604,148433
1213990,575825,621437,3866120,1849920,303534,9158.81,352.115,-231.423,-85.0536,-357.832,197.327,136831
1213790,486286,500025,3262070,1309600,203823,4986.52,414.351,324.609,-356.561,291.907,496.41,189833
1035490,483611,247817,1556220,783767,123372,2173.66,269.678,368.633,-259.524,62.4462,355.988,86092.5
968486,526583,335909,1963650,1090480,185074,3673.23,605.641,-127.521,324.998,395.119,-119.29,80906
1395290,764502,508013,4194300,3030960,277382,7402,1520.06,731.507,-559.726,532.398,473.9,99057.6
738932,337843,299699,3266060,1938620,163389,9928.63,1877.88,-15.7792,-80.8757,172.713,918.581,40570.5
863165,355423,451295,2605570,1263690,204577,6917.99,-422.462,-24.4317,-248.315,29.7148,157.986,88699.8
880374,452600,257993,1541970,936216,152460,1968.64,-240.878,-221.025,307.112,265.906,-497.179,95082.1
617287,341395,319026,1952390,1164760,194502,3510.57,38.4101,-161.214,-115.056,-165.35,334.377,64170.5
896729,363203,379848,2103050,881681,159608,9450.62,471.866,252.329,-242.482,332.177,382.925,48252.4
1265440,493250,593466,3791940,1433370,234763,12244,-223.508,-304.251,-276.371,-494.795,12.294,80058.8
605117,275782,202967,3498630,1733630,100523,3038.45,677.053,465.82,-263.148,464.444,121.717,18997.2
832033,377665,626910,3451250,1791010,335195,11250.7,-193.627,404.243,-332.292,-351.368,182.735,81475.7
987428,647235,362631,2178520,1531820,249287,4825.75,57.3176,296.789,-388.034,18.5317,416.082,87653
1028810,522190,329167,2060970,1097160,171040,2686.94,-129.596,36.5156,-294.554,-71.8326,-139.471,110941
761000,466291,350903,2044810,1439120,239168,4054.16,-235.724,-125.505,-24.7978,-6.59085,-445.734,81756.7
792457,357982,383635,2099660,918406,169937,4264.32,99.475,453.507,-53.2263,335.714,-210.539,115426
757785,451173,388455,2125580,1351780,244913,3986.21,-594.285,196.196,-114.925,582.346,-289.363,129977
972850,395062,426731,2489510,977173,176294,6313.32,-443.245,-330.774,507.22,231.265,-206.385,80339.2
1303950,776026,614502,3936740,2561860,408948,5869.81,411.738,105.637,-211.126,3.78625,-139.423,81915.2
1176690,497084,553565,3628330,1824550,284937,10782.6,636.331,257.915,-248.115,466.002,171.466,99013.3
936546,512261,663802,3870330,2408250,401776,12888.1,-488.327,37.4076,-21.1744,-70.4338,28.5011,61475.9
944696,566923,325611,2457560,1203830,161181,4477.44,922.934,120.948,136.152,425.394,150.655,113525
768628,534504,274458,1886610,1393570,198186,5173.05,53.0091,-302.556,352.573,-265.377,-220.939,47969
1554840,738036,642474,4031730,2201960,365440,12630.4,585.305,-507.325,477.898,-192.855,95.8916,132597
1050680,490254,396868,3793350,1837260,208693,4818.28,579.836,111.642,-160.935,173.642,132.173,92543.3
1342780,677306,814847,4194300,2933720,456513,13183.5,57.3309,332.261,83.4187,76.3785,192.239,82944.7
855483,457618,434220,2699570,1494950,237878,5948.16,451.261,-100.452,-71.1407,-125.534,326.704,100266
891621,311653,461794,2590540,1068630,195776,7287.79,-688.945,-337.57,308.475,-325.436,135.391,92655.6
651023,348007,431696,2296510,1394040,267237,8936.43,-319.143,-599.238,292.807,-18.8849,-351.315,95630.5
956347,602130,360584,2079790,1286020,229009,6969.77,-483.628,94.76,16.9632,64.2716,91.944,49724.7
629057,441288,213722,1265930,930921,157070,3238.25,151.418,18.0235,-157.269,282.165,-90.0276,50217.8
820487,420506,518565,3322690,1728370,278669,5348.14,280.572,91.1165,-203.529,71.0582,392.488,75010.5
1315170,608054,663011,3726830,1752010,316852,16975.9,285.786,110.462,164.413,479.216,516.076,90930.9
703225,475598,264866,1503220,983805,167065,4070.17,41.6489,193.119,-231.997,-101.3,89.5834,49276.3
965671,527770,319630,2034360,1227270,195876,5967.21,-90.0886,226.35,-308.536,-255.628,-0.205276,52280.9
1053120,427185,287049,1702290,811180,134561,5216.04,55.0197,-194.904,-505.908,-352.264,551.399,70080.6
1229360,592030,388041,2315700,1326820,215666,5655.02,105.369,-96.0148,-448.563,138.416,476.844,105819
733603,462721,399160,3127660,1985280,249677,7173.3,570.993,-9.73219,64.7556,13.2671,218.244,39489.1
1140180,527037,576675,3429260,1552050,272251,10656.6,163.306,173.314,449.948,-234.718,-64.5223,84295.3
920761,602645,410077,2662050,1824060,278044,12925.6,717.429,189.271,-122.355,115.972,517.323,75650.6
1019270,396108,349729,2653660,1081340,156431,13048.7,943.283,496.165,-201.992,445.317,658.923,69024.9
902938,471154,361798,2255510,1258710,200806,5727.09,-518.485,64.0784,-135.056,207.407,91.0438,82181.6
789188,388812,550876,3291450,1598100,277867,9588.08,-174.755,-43.0661,84.6841,-48.2329,246.511,83400.4
1106090,616913,603392,3675180,1861780,316440,10152.4,409.101,392.588,-248.988,431.684,-97.0198,137186
938239,504076,601858,3236750,1922160,361272,7602.17,-493.476,405.239,-19.41,9.61347,-231.012,102287
541150,384403,319038,1764190,1261910,231449,3038.86,24.9454,-374.661,300.179,108.653,-208.183,83181.9
877142,460183,318646,1752800,1273760,225940,15388.1,-85.5776,-138.375,-46.598,-101.294,-58.3915,26163.8
1605900,772945,671239,3928070,2153140,367623,16940.4,641.428,421.76,-160.469,209.76,416.591,146970
846780,423621,475909,2686300,1376480,252424,6125.3,-187.932,95.1143,239.617,92.8958,-401.725,102412
611685,346545,386157,2354710,1336910,214836,7671.36,-461.264,-101.526,425.595,141.988,-426.697,47359
1137180,470688,446694,2617760,985906,168420,10397,1027.25,246.062,125.112,160.568,639.758,132236
1015340,439384,594563,3710090,1981840,327033,3923.03,-330.949,154.853,297.812,49.1717,-422.936,169015
1191610,454552,578857,3508790,1240560,214172,6007.43,60.298,222.506,256.837,-2.19907,-117.4,151039
1059850,556395,483504,2732120,1274890,237138,4648.43,-139.445,935.52,-453.963,-44.0956,75.6185,116751
507862,312424,175640,1445670,978685,119709,3680.36,-331.83,197.016,-214.67,184.103,-15.8079,24367.8
701076,394144,446872,2759170,1489860,245706,9673.47,-219.899,-327.487,392.083,104.541,-348.549,21646.3
1312180,538701,450598,2645430,1506830,248415,9428.67,95.1794,-357.064,823.03,286.935,-721.736,76637
838260,469344,285025,1656200,1028170,173803,6876.98,-313.297,201.567,39.2592,52.5449,16.856,29176.5
610011,441042,536059,3235860,2334370,387480,10348.8,-212.157,-242.134,22.2142,23.5499,-396.83,5121.26
1199390,449737,721382,4194300,2066760,221575,14881,1106.89,805.921,-773.272,-74.5337,1046.77,102165
1075610,402193,483446,2867040,1222340,210947,9980.46,-134.497,543.022,-802.718,-26.8511,676.805,105902
1428400,683918,635799,3841100,1708420,279590,9996.21,-260.67,425.468,-232.344,64.9591,172.178,107513
968350,537478,460991,2759960,1389670,237684,2784.36,437.446,397.547,-48.8929,-606.057,117.605,179273
403938,251374,148229,1151740,704899,84320,2894.55,221.829,155.635,-306.361,4.14794,190.435,27483.6
386683,281271,163140,1261060,1026880,133650,3965.03,165.166,-282.889,234.672,41.9732,0.765811,11264.4
721941,436611,365015,2477870,1594660,232008,7146.58,404.627,62.863,200.192,262.715,201.755,37351.1
495130,340436,220444,1748900,1298620,167194,6196.48,371.904,-101.103,291.829,-77.827,31.0425,32412
1440370,656794,567279,4194300,2473670,321568,12972.1,-57.0124,-37.6541,-278.313,-39.6684,301.95,95052.3
377404,226435,232317,2018780,1299130,150382,3751.06,331.784,-40.6428,249.384,100.91,-345.767,29437.3
613111,404673,342835,2002190,1464460,245546,3704.31,-361.868,321.473,-552.161,-287.619,87.761,79859.3
849768,516225,201840,1234430,886441,145740,5769.98,302.359,584.379,-799.965,-142.551,224.506,64975.2
928334,425168,446208,2737130,1261700,209238,4571.15,-14.78,-328.206,297.307,-458.78,-381.378,110612
966507,451264,376527,2272900,1203870,208019,4832.98,34.7394,-470.127,263.258,-505.693,-190.391,77705
441671,295030,188443,1010140,781898,143876,17679.4,-365.974,-342.18,-123.173,-657.961,-326.104,38162.1
532388,367288,118424,565546,381918,82854,933.821,-111.335,101.388,-86.4628,-8.48598,-176.66,28570
1116350,474148,496689,3789040,2035880,278253,6705.84,463.744,-204.349,251.399,62.9888,-179.633,97688.4
362768,288076,162238,1045130,868222,135409,3648.51,199.14,23.8963,297.526,-183.467,-372.978,29561.6
730036,419876,385805,2310140,1311700,218272,3026.74,95.9838,83.6419,-351.554,143.815,61.6669,94602.8
417650,272664,344801,2151750,1213310,188155,4870.74,171.941,-274.808,209.883,-155.883,-80.401,74873.1
1182970,605069,613045,4194300,2247180,283038,9602.26,1093.65,591.496,93.6773,13.7289,1.77297,85838.5
891151,373505,417613,2584930,1167030,185780,5765.47,80.3049,-469.526,256.343,-185.259,89.815,89835.3
853289,508940,326864,1951660,1294600,224266,2655.69,-107.759,-265.361,377.312,-288.823,144.547,118201
729159,472220,256028,1506290,1032850,181670,3295.32,338.708,-51.2294,324.768,392.886,142.215,50951.2
857894,386544,403124,2601800,1292450,201016,6264.67,397.608,37.9159,315.304,-8.27736,-107.567,58929
508802,310323,200548,1090850,693656,132638,2420.18,82.0909,107.853,-7.62635,-63.7584,124.149,42376.2
844244,457147,503394,3010620,1840120,309468,5239.98,109.141,262.389,346.065,-24.1821,-73.5806,110341
768334,417062,307376,2369570,1411530,191770,7184,451.327,429.129,-627.707,-113.526,621.579,37098.4
1439330,707983,808164,4194300,3471350,499939,14666.9,506.977,571.484,-652.278,-28.1832,765.441,105898
1192420,476373,276605,2029520,856933,122658,9440.63,-154.237,41.5195,82.2574,-16.2707,507.679,25986.9
854225,480863,306930,1757730,1092000,188199,3549.46,-193.858,154.905,-145.779,-56.9859,377.462,72086.1
815576,439671,309623,1966250,967872,157922,4040.63,129.911,425.019,-313.952,84.4028,245.926,59340.9
1234510,478303,650099,4194300,1559060,243055,8102.13,372.108,56.4404,75.7695,402.677,-27.1248,151086
1128270,547552,358848,2317320,1248100,192268,6591.09,74.1527,-317.882,187.327,-263.232,165.248,63505.6
974153,545682,322541,2171320,1240640,183892,3274.35,-2.55084,-13.1098,-443.925,612.723,24.5489,79939.2
801988,471659,349248,2605790,1702560,231163,10529.6,1291.96,51.1224,-18.2679,2.07675,835.524,69738.5
958226,551513,492965,3002430,1785360,292999,5371.78,265.455,-58.3561,67.7689,198.909,37.0757,135739
952143,466792,370474,2163780,1201100,208083,5557.4,-139.116,264.623,-426.414,-425.532,-5.49555,57394.1
508070,363431,153447,851338,701434,124403,2821.48,-26.5032,-153.803,43.4232,327.536,-152.663,31367.9
605797,414235,300122,1568190,1192560,228394,4646.24,-228.126,55.5627,-220.67,437.091,-52.5492,54677.9
827748,476781,608906,3681260,2218050,360847,8521,-78.6496,30.9346,71.4119,-78.9394,21.0667,113424
391007,268317,152115,1125630,873078,119349,3680.25,126.834,-521.739,612.63,115.326,20.6909,22022.4
970035,510263,479257,3034030,1861890,293235,5830.38,168.271,361.148,-421.131,-239.332,-28.2517,98636.7
956234,449810,314913,1866010,866463,150162,11850.7,53.6821,-209.317,-169.169,-395.066,726.306,40026.2
1231780,718701,487957,2525080,1278690,266194,6406.65,-327.596,-44.0531,-14.7081,-21.3364,-93.7892,93467
917877,484755,384943,2312570,1355540,223322,3997.89,-77.0803,184.186,-74.445,522.283,39.1454,96156.5
677048,459966,392743,2344030,1522740,260278,12581.9,-176.578,620.829,-419.323,-172.505,61.3488,21563.8
1167810,732864,588467,3917930,2393520,370812,11672,858.865,209.49,-58.2492,416.548,423.609,103102
869684,536117,278514,1691720,1246770,207976,9030.83,-499.016,32.175,-299.036,-68.8493,364.882,36794.2
861455,329248,407511,2450800,1398960,231781,7425.18,-229.164,-139.258,310.871,-129.219,-424.147,72439.3
327167,285312,129103,831990,738012,116706,3407.57,5.39519,100.68,1.25152,34.3242,-287.519,3600.25
716847,353419,177959,1460310,605634,72142,3642.2,-490.226,-152.548,156.107,105.842,248.453,33135.9
629973,360985,319373,1863680,1163920,201475,6108.66,-143.678,-207.419,208.598,88.2415,267.336,55580.9
751836,452324,372907,2099010,1404580,253556,4969.28,-132.946,83.3894,-209.853,-151.354,122.31,43056.2
655858,440388,182410,1033270,798999,141344,3430,-293.253,18.4367,-493.896,-75.7374,187.373,20223
895662,514072,389547,2355410,1395730,237657,7406.85,108.46,-73.3878,27.7492,177.312,9.81626,74693.5
992418,583591,576492,3845100,1997540,299030,11955.5,756.902,97.8001,200.764,177.934,261.548,104301
1224150,679890,670118,3971810,2131520,349749,9680.99,-436.65,-304.244,187.672,25.7806,-557.578,92626.7
830141,510198,412816,2714160,1708360,267177,10561.2,1294.85,20.8724,-318.401,-160.137,1309.48,90102.7
538807,342349,272812,1466590,1016780,191982,3651.33,-110.489,-171.587,174.237,-113.066,-97.778,66956.4
826478,431978,631490,3705400,2147900,375641,9573.46,62.0563,-424.657,489.085,-143.891,-253.008,62657.7
788191,462875,283699,1643610,1000290,173566,2755.16,88.2509,25.2657,49.1618,326.999,-76.8459,95124.5
811912,498910,519462,3777010,2287630,322194,3522.03,822.07,-144.542,140.182,578.015,-153.545,80443.1
739563,408566,433780,3204180,2010360,267139,5706.26,287.196,-90.0396,287.825,-163.629,-294.227,59756.7
682383,309846,348696,2922430,1563770,177335,5154.17,289.381,-222.78,-209.103,-132.137,473.697,58821.6
946223,417348,433204,2676190,1024410,173732,7851.24,-221.094,84.208,55.9997,-161.205,-365.981,77733.2
899165,508699,327981,1806540,1144840,210078,5293.51,376.062,118.51,-239.512,5.26782,297.559,58191.1
866917,438362,358863,2882540,1633620,198836,3759.26,-25.1294,331.209,-329.466,-45.1115,328.262,85122.3
767807,379770,315913,1817750,1050020,178692,4526.79,382.697,-80.6522,91.3542,182.225,72.8065,81058.2
1001770,484269,299953,1831720,916689,148395,4791.39,-241.856,205.236,-231.944,-82.7348,56.3387,74472.2
400335,334572,117343,820943,730749,104940,5558.69,-556.92,258.349,-29.5256,39.8488,-175.261,17230.4
383137,237543,270918,1577310,996580,169774,4033.48,-43.4418,60.3648,-68.818,69.5028,-86.9035,43391.4
896748,542469,387803,2625530,1618160,237851,4697,399.624,421.35,-344.288,-105.509,45.8842,87058.3
833764,499276,375048,2645650,1488620,216366,5954.58,847.84,206.157,-71.3773,85.1537,145.394,67178.7
1071860,593765,452211,2823250,1536090,247030,4426.92,105.524,329.433,-309.398,-167.195,-35.028,117775
730795,427894,361380,1998540,1251500,225448,6925.68,1.47003,108.917,67.5781,-110.396,-45.8735,30672.6
821856,534639,326250,1728560,1171400,222997,8320.31,-867.671,-99.7518,-313.24,126.825,110.356,57110.6
680307,371119,212967,1430230,755023,113900,3406.62,134.912,-53.546,-343.414,5.14776,439.324,39207.8
765375,367514,577523,3515310,1990270,324814,10870.9,-77.0662,141.303,28.2246,41.5124,-46.7967,39252.1
1130820,568869,430414,2808370,1586880,237945,7296.28,316.475,249.121,-42.1319,-250.296,103.01,52505
642569,284292,394233,2008740,1036120,195152,7818.55,-241.149,-228.186,334.174,-574.728,-74.9839,26335.9
1110120,471811,698541,3910200,1850680,325448,11238.4,-176.475,253.976,-364.065,-148.926,807.902,90666.2
951255,371747,532279,3517890,1775030,266918,9767.16,800.679,-553.28,85.3026,20.5338,951.062,103566
820123,502414,305194,1906960,1301340,209951,6008.43,46.7398,-60.0331,37.9799,-372.133,142.96,54222.7
494544,338172,113687,805795,561771,81317,1876.38,241.622,369.551,-209.514,-26.4484,210.995,40323.7
1263230,641314,462243,3255290,1878530,267062,5994.31,449.895,15.2862,83.8269,-400.709,94.43,95489.2
829035,410554,526495,3096860,1538450,264998,5657.06,197.055,-147.818,303.142,-90.1108,-30.4886,118904
570809,341497,139811,757350,468700,85868,1401.75,274.729,-89.6282,231.926,416.806,-340.638,47951.6
921468,349793,221568,2127390,790496,81058,2909.46,362.891,677.161,-897.074,-730.587,660.55,72656.8
545809,263880,213772,1917190,1024630,102569,6388.27,743.009,-364.581,95.7907,-182.729,299.095,19165.8
652365,394506,249090,1392470,969545,172129,3756.62,127.731,122.951,4.6962,-49.3414,-26.6703,55081.9
846219,456047,342172,2357180,1502030,212621,4774.9,471.277,-242.844,-101.273,-307.223,-186.286,33184.2
783393,463179,444818,2833750,1617130,254040,4274.14,203.072,352.486,-479.84,-118.103,393.094,97187.2
1075100,566672,460804,2513950,1599780,280078,4255.8,544.81,218.163,-261.409,193.607,39.8981,103102
893659,366341,311690,1807450,770255,127385,4938.92,238.376,-80.256,-100.058,633.75,-238.976,73251.3
958525,597376,363921,3180700,1590400,183704,-914.061,1095.12,224.724,79.1869,266.555,586.063,228616
905215,509762,356904,2046080,980837,173033,3460.83,309.459,-64.3379,344.346,-568.971,-178.784,100013
646452,388444,409284,2384420,1488260,258508,8338.13,-154.129,-149.976,-51.2258,2.12697,-85.0958,71272.4
1092070,451025,493177,2936690,1638670,265502,8245.29,59.1105,119.896,-139.821,-28.6085,13.5511,73820.4
1193970,699791,584917,4194300,3354280,366771,15994.3,3632.78,133.128,-93.2744,1139.72,2532.13,92463.9
994348,445817,448957,2760540,1167340,199421,5268.85,387.617,30.4303,31.9712,14.2521,-470.665,94273.9
746463,415295,228238,1227340,732190,137371,3894.77,-303.195,438.943,-644.223,237.445,171.623,34317.4
1102780,564704,417391,2649350,1250000,192496,5529.94,93.3789,485.139,-268.774,83.2988,427.251,84049.1
1019530,589699,541388,3602050,2182920,317795,8643.65,354.599,326.726,-181.534,343.6,-153.151,132864
960551,539197,580087,3412230,1884730,311955,10899.8,-218.357,-96.5686,-85.3693,-217.161,-236.253,52362.6
828506,515197,476882,2640200,1835340,328081,7373.53,380.166,-155.661,502.229,68.4989,-58.9505,79310.9
1111210,427432,357713,3130840,1739910,183042,13547.7,-259.26,-265.924,314.628,150.578,-384.257,90603.4
910959,396397,397918,2427960,1111430,185439,4131.46,-191.562,-116.726,295.348,272.527,-331.25,108033
1201930,546316,541041,3206770,1546800,269660,6236.57,124.77,-66.8355,504.072,385.994,-622.594,88850.5
914753,475510,478940,2618800,1624110,297016,5412.34,562.565,236.721,454.257,163.763,-285.971,114060
714713,418953,243513,1565540,1038820,160383,6669.06,111.32,40.1969,402.541,238.371,-373.849,45774
1172950,622170,414812,3157280,1481700,205366,4545.12,394.185,492.267,-148.703,285.086,109.006,117454
604057,405200,279952,2188850,1529880,194247,4987.72,1036.77,-406.29,526.17,271.141,-16.0234,53010.2
1374400,738473,514910,3602550,2137820,296057,10763.5,91.4332,-107.687,396.038,370.656,-936.266,30703.9
931791,479349,383699,2988910,1549350,198584,4268.52,665.609,-67.466,19.4516,441.01,-91.5,80655.3
743531,488600,278096,2542020,2010380,217796,11652.6,1042.3,417.077,-384.98,206.87,817.06,29450
630875,414569,299234,1661720,1208410,213299,5544.33,-210.193,-58.4519,-176.13,36.4778,109.008,61240.6
1364160,678927,418873,3736410,1558180,191105,5630.66,305.639,4.17091,434.825,476.698,-156.11,91855.4
733332,400052,506630,2828140,1553900,282404,8510.25,-219.56,-453.65,367.952,-218.252,-342.118,59734
1140100,542011,429161,2510120,1176630,200415,4426.66,165.513,141.14,-274,-277.358,-150.959,80139.1
1440110,681659,668040,4194300,2360990,337448,6447.97,614.434,403.212,-247.154,34.0133,159.315,173616
818789,448133,315201,1847290,876103,149153,3750.4,-102.33,353.779,36.1129,230.037,-437.192,86847.1
719877,397213,256145,2020400,1119440,145180,2144.06,236.477,-377.07,210.633,811.145,-223.206,62964.5
1045970,564749,492892,2567400,1512820,288280,5208.31,-31.7167,439.894,-616.984,155.393,284.801,125583
1227980,484745,497730,3255410,1554300,234640,8254.83,810.706,383.421,-306.323,657.398,2.78912,59550.6
668240,446600,227253,1530550,1101420,155656,7386.71,-32.8727,279.209,-478.187,86.3213,39.2671,10910.6
1173080,551339,364185,2124780,1502000,263504,8499.5,406.514,13.7504,-513.854,23.411,-122.092,23653.6
593301,391224,201040,1137810,800367,143742,4168.89,177.147,-262.759,207.931,17.2623,-319.9,47827.8
802047,383524,368119,2140820,904030,153765,8787.82,-132.563,-137.533,63.1229,287.771,-14.3054,50778.5
582582,283661,227301,2191800,1129930,108481,3944.35,293.137,114.173,101.027,187.312,360.425,62781.3
810504,462712,574567,3212440,1819500,329259,11971.2,50.7308,-343.77,56.7358,-118.562,400.856,84906.3
